,STATION,DATE,ENTRIES,EXITS
585,DELANCEY/ESSEX,03/10/2021,6748,7614
586,DELANCEY/ESSEX,03/11/2021,6870,7872
587,DELANCEY/ESSEX,03/12/2021,6941,8540
588,DELANCEY/ESSEX,02/27/2021,5036,7291
589,DELANCEY/ESSEX,02/28/2021,4057,5618
590,DELANCEY/ESSEX,03/01/2021,6178,6952
591,DELANCEY/ESSEX,03/02/2021,6361,7138
592,DELANCEY/ESSEX,03/03/2021,6744,7624
593,DELANCEY/ESSEX,03/04/2021,6582,7598
594,DELANCEY/ESSEX,03/05/2021,6035,7581
595,BOWERY,03/27/2021,950,2019
596,BOWERY,03/28/2021,591,1474
597,BOWERY,03/29/2021,758,1439
598,BOWERY,03/30/2021,720,1541
599,BOWERY,03/31/2021,687,1281
600,BOWERY,04/01/2021,738,1390
601,BOWERY,04/02/2021,774,1509
602,BOWERY,03/20/2021,931,2056
603,BOWERY,03/21/2021,711,1714
604,BOWERY,03/22/2021,640,1340
605,BOWERY,03/23/2021,721,1482
606,BOWERY,03/24/2021,645,1497
607,BOWERY,03/25/2021,775,1476
608,BOWERY,03/26/2021,755,1660
609,BOWERY,03/13/2021,997,2251
610,BOWERY,03/14/2021,645,1408
611,BOWERY,03/15/2021,664,1318
612,BOWERY,03/16/2021,662,1297
613,BOWERY,03/17/2021,695,1359
614,BOWERY,03/18/2021,687,1431
615,BOWERY,03/19/2021,834,1639
616,BOWERY,03/06/2021,946,2092
617,BOWERY,03/07/2021,689,1606
618,BOWERY,03/08/2021,704,1394
619,BOWERY,03/09/2021,789,1551
620,BOWERY,03/10/2021,788,1505
621,BOWERY,03/11/2021,846,1583
622,BOWERY,03/12/2021,917,1639
623,BOWERY,02/27/2021,914,2063
624,BOWERY,02/28/2021,646,1553
625,BOWERY,03/01/2021,669,1127
626,BOWERY,03/02/2021,671,1410
627,BOWERY,03/03/2021,753,1507
628,BOWERY,03/04/2021,773,1413
629,BOWERY,03/05/2021,797,1577
630,CHAMBERS ST,03/27/2021,5059,8835
631,CHAMBERS ST,03/28/2021,2870,4568
632,CHAMBERS ST,03/29/2021,8844,10518
633,CHAMBERS ST,03/30/2021,9561,11215
634,CHAMBERS ST,03/31/2021,9045,10268
635,CHAMBERS ST,04/01/2021,8872,10457
636,CHAMBERS ST,04/02/2021,7490,9891
637,CHAMBERS ST,03/20/2021,4968,7757
638,CHAMBERS ST,03/21/2021,3726,6221
639,CHAMBERS ST,03/22/2021,9333,11306
640,CHAMBERS ST,03/23/2021,9801,11417
641,CHAMBERS ST,03/24/2021,9796,10707
642,CHAMBERS ST,03/25/2021,10132,11016
643,CHAMBERS ST,03/26/2021,9485,10511
644,CHAMBERS ST,03/13/2021,5272,7619
645,CHAMBERS ST,03/14/2021,3202,5185
646,CHAMBERS ST,03/15/2021,8793,9962
647,CHAMBERS ST,03/16/2021,9521,10501
648,CHAMBERS ST,03/17/2021,9395,10657
649,CHAMBERS ST,03/18/2021,9221,10126
650,CHAMBERS ST,03/19/2021,8990,10639
651,CHAMBERS ST,03/06/2021,4944,6690
652,CHAMBERS ST,03/07/2021,3942,5411
653,CHAMBERS ST,03/08/2021,10204,10538
654,CHAMBERS ST,03/09/2021,10263,10984
655,CHAMBERS ST,03/10/2021,10132,10914
656,CHAMBERS ST,03/11/2021,10432,11243
657,CHAMBERS ST,03/12/2021,9360,11118
658,CHAMBERS ST,02/27/2021,4370,7178
659,CHAMBERS ST,02/28/2021,3179,5227
660,CHAMBERS ST,03/01/2021,9652,10426
661,CHAMBERS ST,03/02/2021,10210,10294
662,CHAMBERS ST,03/03/2021,10353,10381
663,CHAMBERS ST,03/04/2021,10192,10081
664,CHAMBERS ST,03/05/2021,9685,10222
665,FULTON ST,03/27/2021,13027,17838
666,FULTON ST,03/28/2021,6835,10156
667,FULTON ST,03/29/2021,17420,22202
668,FULTON ST,03/30/2021,18860,23876
669,FULTON ST,03/31/2021,17957,23430
670,FULTON ST,04/01/2021,18182,23322
671,FULTON ST,04/02/2021,16852,21559
672,FULTON ST,03/20/2021,11764,16712
673,FULTON ST,03/21/2021,8523,12894
674,FULTON ST,03/22/2021,18047,22852
675,FULTON ST,03/23/2021,18528,23637
676,FULTON ST,03/24/2021,18203,23513
677,FULTON ST,03/25/2021,18714,23438
678,FULTON ST,03/26/2021,18334,23421
679,FULTON ST,03/13/2021,11334,16102
680,FULTON ST,03/14/2021,8159,12195
681,FULTON ST,03/15/2021,17293,22147
682,FULTON ST,03/16/2021,17884,22962
683,FULTON ST,03/17/2021,18395,23724
684,FULTON ST,03/18/2021,17366,22447
685,FULTON ST,03/19/2021,18259,23794
686,FULTON ST,03/06/2021,10075,14711
687,FULTON ST,03/07/2021,7314,11440
688,FULTON ST,03/08/2021,16640,21639
689,FULTON ST,03/09/2021,17505,23220
690,FULTON ST,03/10/2021,18035,23265
691,FULTON ST,03/11/2021,18100,23605
692,FULTON ST,03/12/2021,17686,23559
693,FULTON ST,02/27/2021,9042,13553
694,FULTON ST,02/28/2021,6490,10211
695,FULTON ST,03/01/2021,16551,21386
696,FULTON ST,03/02/2021,17166,22319
697,FULTON ST,03/03/2021,17876,23008
698,FULTON ST,03/04/2021,17179,22648
699,FULTON ST,03/05/2021,16925,22572
700,BROAD ST,03/27/2021,576,482
701,BROAD ST,03/28/2021,307,363
702,BROAD ST,03/29/2021,1272,726
703,BROAD ST,03/30/2021,1414,771
704,BROAD ST,03/31/2021,1366,761
705,BROAD ST,04/01/2021,1373,792
706,BROAD ST,04/02/2021,1141,697
707,BROAD ST,03/20/2021,553,490
708,BROAD ST,03/21/2021,417,407
709,BROAD ST,03/22/2021,1553,1625
710,BROAD ST,03/23/2021,1659,1689
711,BROAD ST,03/24/2021,1846,1664
712,BROAD ST,03/25/2021,1910,1569
713,BROAD ST,03/26/2021,1303,906
714,BROAD ST,03/13/2021,574,476
715,BROAD ST,03/14/2021,401,361
716,BROAD ST,03/15/2021,1354,759
717,BROAD ST,03/16/2021,1398,783
718,BROAD ST,03/17/2021,1396,835
719,BROAD ST,03/18/2021,1286,774
720,BROAD ST,03/19/2021,1332,744
721,BROAD ST,03/06/2021,540,453
722,BROAD ST,03/07/2021,378,351
723,BROAD ST,03/08/2021,1306,730
724,BROAD ST,03/09/2021,1364,776
725,BROAD ST,03/10/2021,1373,784
726,BROAD ST,03/11/2021,1352,749
727,BROAD ST,03/12/2021,1267,743
728,BROAD ST,02/27/2021,465,406
729,BROAD ST,02/28/2021,328,326
730,BROAD ST,03/01/2021,1332,669
731,BROAD ST,03/02/2021,1327,714
732,BROAD ST,03/03/2021,1334,810
733,BROAD ST,03/04/2021,1379,791
734,BROAD ST,03/05/2021,1297,730
735,7 AV,03/27/2021,5069,6246
736,7 AV,03/28/2021,2907,3732
737,7 AV,03/29/2021,7113,8836
738,7 AV,03/30/2021,7753,9694
739,7 AV,03/31/2021,7596,9580
740,7 AV,04/01/2021,7851,9632
741,7 AV,04/02/2021,7149,9156
742,7 AV,03/20/2021,4634,6825
743,7 AV,03/21/2021,3773,5198
744,7 AV,03/22/2021,7469,9077
745,7 AV,03/23/2021,8003,9515
746,7 AV,03/24/2021,7949,9408
747,7 AV,03/25/2021,8168,9976
748,7 AV,03/26/2021,8090,10032
749,7 AV,03/13/2021,4450,6135
750,7 AV,03/14/2021,3409,4583
751,7 AV,03/15/2021,7250,8703
752,7 AV,03/16/2021,7314,8923
753,7 AV,03/17/2021,7761,9502
754,7 AV,03/18/2021,7719,9164
755,7 AV,03/19/2021,7765,9700
756,7 AV,03/06/2021,4045,5310
757,7 AV,03/07/2021,3177,4412
758,7 AV,03/08/2021,7089,8371
759,7 AV,03/09/2021,7336,9207
760,7 AV,03/10/2021,7730,9213
761,7 AV,03/11/2021,7821,9544
762,7 AV,03/12/2021,7728,9580
763,7 AV,02/27/2021,3738,5091
764,7 AV,02/28/2021,2898,4021
765,7 AV,03/01/2021,6934,8354
766,7 AV,03/02/2021,7332,8812
767,7 AV,03/03/2021,7679,9273
768,7 AV,03/04/2021,7749,9129
769,7 AV,03/05/2021,7508,9246
770,PARK PLACE,03/27/2021,561,930
771,PARK PLACE,03/28/2021,351,632
772,PARK PLACE,03/29/2021,905,1244
773,PARK PLACE,03/30/2021,1031,1268
774,PARK PLACE,03/31/2021,958,1213
775,PARK PLACE,04/01/2021,944,1256
776,PARK PLACE,04/02/2021,835,1136
777,PARK PLACE,03/20/2021,507,879
778,PARK PLACE,03/21/2021,397,660
779,PARK PLACE,03/22/2021,971,1303
780,PARK PLACE,03/23/2021,1064,1382
781,PARK PLACE,03/24/2021,1067,1396
782,PARK PLACE,03/25/2021,1085,1319
783,PARK PLACE,03/26/2021,1010,1289
784,PARK PLACE,03/13/2021,557,1002
785,PARK PLACE,03/14/2021,436,734
786,PARK PLACE,03/15/2021,998,1405
787,PARK PLACE,03/16/2021,1066,1445
788,PARK PLACE,03/17/2021,1049,1452
789,PARK PLACE,03/18/2021,1041,1288
790,PARK PLACE,03/19/2021,975,1239
791,PARK PLACE,03/06/2021,539,896
792,PARK PLACE,03/07/2021,398,720
793,PARK PLACE,03/08/2021,1032,1384
794,PARK PLACE,03/09/2021,1123,1458
795,PARK PLACE,03/10/2021,1054,1460
796,PARK PLACE,03/11/2021,1047,1425
797,PARK PLACE,03/12/2021,1026,1379
798,PARK PLACE,02/27/2021,517,833
799,PARK PLACE,02/28/2021,385,670
800,PARK PLACE,03/01/2021,1038,1375
801,PARK PLACE,03/02/2021,1104,1435
802,PARK PLACE,03/03/2021,1108,1475
803,PARK PLACE,03/04/2021,1093,1403
804,PARK PLACE,03/05/2021,988,1367
805,BOTANIC GARDEN,03/27/2021,299,747
806,BOTANIC GARDEN,03/28/2021,163,426
807,BOTANIC GARDEN,03/29/2021,308,594
808,BOTANIC GARDEN,03/30/2021,349,682
809,BOTANIC GARDEN,03/31/2021,343,681
810,BOTANIC GARDEN,04/01/2021,325,633
811,BOTANIC GARDEN,04/02/2021,301,688
812,BOTANIC GARDEN,03/20/2021,329,875
813,BOTANIC GARDEN,03/21/2021,231,657
814,BOTANIC GARDEN,03/22/2021,383,677
815,BOTANIC GARDEN,03/23/2021,465,814
816,BOTANIC GARDEN,03/24/2021,407,751
817,BOTANIC GARDEN,03/25/2021,385,706
818,BOTANIC GARDEN,03/26/2021,391,746
819,BOTANIC GARDEN,03/13/2021,234,571
820,BOTANIC GARDEN,03/14/2021,201,450
821,BOTANIC GARDEN,03/15/2021,307,588
822,BOTANIC GARDEN,03/16/2021,340,628
823,BOTANIC GARDEN,03/17/2021,312,647
824,BOTANIC GARDEN,03/18/2021,322,596
825,BOTANIC GARDEN,03/19/2021,343,733
826,BOTANIC GARDEN,03/06/2021,223,498
827,BOTANIC GARDEN,03/07/2021,189,409
828,BOTANIC GARDEN,03/08/2021,306,576
829,BOTANIC GARDEN,03/09/2021,369,659
830,BOTANIC GARDEN,03/10/2021,358,656
831,BOTANIC GARDEN,03/11/2021,320,728
832,BOTANIC GARDEN,03/12/2021,355,751
833,BOTANIC GARDEN,02/27/2021,201,512
834,BOTANIC GARDEN,02/28/2021,159,379
835,BOTANIC GARDEN,03/01/2021,298,528
836,BOTANIC GARDEN,03/02/2021,327,587
837,BOTANIC GARDEN,03/03/2021,359,682
838,BOTANIC GARDEN,03/04/2021,348,616
839,BOTANIC GARDEN,03/05/2021,314,603
840,PROSPECT PARK,03/27/2021,3125,3426
841,PROSPECT PARK,03/28/2021,1684,1805
842,PROSPECT PARK,03/29/2021,2879,3268
843,PROSPECT PARK,03/30/2021,3294,3868
844,PROSPECT PARK,03/31/2021,2991,3500
845,PROSPECT PARK,04/01/2021,3038,3343
846,PROSPECT PARK,04/02/2021,3006,3338
847,PROSPECT PARK,03/20/2021,2374,2939
848,PROSPECT PARK,03/21/2021,2063,2763
849,PROSPECT PARK,03/22/2021,3136,3649
850,PROSPECT PARK,03/23/2021,3344,3847
851,PROSPECT PARK,03/24/2021,2936,3335
852,PROSPECT PARK,03/25/2021,3309,3666
853,PROSPECT PARK,03/26/2021,3156,3587
854,PROSPECT PARK,03/13/2021,2528,3207
855,PROSPECT PARK,03/14/2021,1852,2343
856,PROSPECT PARK,03/15/2021,2961,3313
857,PROSPECT PARK,03/16/2021,3049,3427
858,PROSPECT PARK,03/17/2021,3163,3512
859,PROSPECT PARK,03/18/2021,2923,3401
860,PROSPECT PARK,03/19/2021,3105,3539
861,PROSPECT PARK,03/06/2021,2340,2829
862,PROSPECT PARK,03/07/2021,1979,2579
863,PROSPECT PARK,03/08/2021,3144,3733
864,PROSPECT PARK,03/09/2021,3462,4192
865,PROSPECT PARK,03/10/2021,3426,3975
866,PROSPECT PARK,03/11/2021,3482,4201
867,PROSPECT PARK,03/12/2021,3616,4298
868,PROSPECT PARK,02/27/2021,2175,2694
869,PROSPECT PARK,02/28/2021,1703,2229
870,PROSPECT PARK,03/01/2021,3012,3631
871,PROSPECT PARK,03/02/2021,3174,3761
872,PROSPECT PARK,03/03/2021,3274,4047
873,PROSPECT PARK,03/04/2021,3251,3680
874,PROSPECT PARK,03/05/2021,3164,3745
875,PARKSIDE AV,03/27/2021,1113,1433
876,PARKSIDE AV,03/28/2021,692,1064
877,PARKSIDE AV,03/29/2021,2165,2023
878,PARKSIDE AV,03/30/2021,2325,2061
879,PARKSIDE AV,03/31/2021,2095,1869
880,PARKSIDE AV,04/01/2021,2052,1888
881,PARKSIDE AV,04/02/2021,2138,1872
882,PARKSIDE AV,03/20/2021,1835,1743
883,PARKSIDE AV,03/21/2021,1615,1503
884,PARKSIDE AV,03/22/2021,2288,2092
885,PARKSIDE AV,03/23/2021,2298,2120
886,PARKSIDE AV,03/24/2021,2163,2048
887,PARKSIDE AV,03/25/2021,2338,2146
888,PARKSIDE AV,03/26/2021,2335,2028
889,PARKSIDE AV,03/13/2021,1763,1730
890,PARKSIDE AV,03/14/2021,1443,1516
891,PARKSIDE AV,03/15/2021,2056,1930
892,PARKSIDE AV,03/16/2021,2170,2038
893,PARKSIDE AV,03/17/2021,2205,1994
894,PARKSIDE AV,03/18/2021,2174,1903
895,PARKSIDE AV,03/19/2021,2276,1951
896,PARKSIDE AV,03/06/2021,1629,1582
897,PARKSIDE AV,03/07/2021,1364,1426
898,PARKSIDE AV,03/08/2021,2101,1911
899,PARKSIDE AV,03/09/2021,2137,2330
900,PARKSIDE AV,03/10/2021,2207,2114
901,PARKSIDE AV,03/11/2021,2240,2050
902,PARKSIDE AV,03/12/2021,2341,2059
903,PARKSIDE AV,02/27/2021,1560,1504
904,PARKSIDE AV,02/28/2021,1219,1188
905,PARKSIDE AV,03/01/2021,2099,1823
906,PARKSIDE AV,03/02/2021,2115,1884
907,PARKSIDE AV,03/03/2021,2223,1963
908,PARKSIDE AV,03/04/2021,2258,1971
909,PARKSIDE AV,03/05/2021,2248,1930
910,CHURCH AV,03/27/2021,10592,7742
911,CHURCH AV,03/28/2021,6909,5121
912,CHURCH AV,03/29/2021,13002,10133
913,CHURCH AV,03/30/2021,14114,10840
914,CHURCH AV,03/31/2021,13383,10366
915,CHURCH AV,04/01/2021,13630,10424
916,CHURCH AV,04/02/2021,12698,9679
917,CHURCH AV,03/20/2021,10390,8123
918,CHURCH AV,03/21/2021,8289,7028
919,CHURCH AV,03/22/2021,14307,11307
920,CHURCH AV,03/23/2021,14759,11380
921,CHURCH AV,03/24/2021,14396,11076
922,CHURCH AV,03/25/2021,14748,11221
923,CHURCH AV,03/26/2021,14617,10985
924,CHURCH AV,03/13/2021,10482,9239
925,CHURCH AV,03/14/2021,7770,6600
926,CHURCH AV,03/15/2021,13885,10632
927,CHURCH AV,03/16/2021,14219,10711
928,CHURCH AV,03/17/2021,14193,10579
929,CHURCH AV,03/18/2021,13743,10204
930,CHURCH AV,03/19/2021,14481,10844
931,CHURCH AV,03/06/2021,9973,8575
932,CHURCH AV,03/07/2021,8021,7411
933,CHURCH AV,03/08/2021,14429,11914
934,CHURCH AV,03/09/2021,15505,13576
935,CHURCH AV,03/10/2021,15042,12238
936,CHURCH AV,03/11/2021,15203,12338
937,CHURCH AV,03/12/2021,15265,12366
938,CHURCH AV,02/27/2021,8834,7555
939,CHURCH AV,02/28/2021,7174,6035
940,CHURCH AV,03/01/2021,14312,11862
941,CHURCH AV,03/02/2021,14416,11548
942,CHURCH AV,03/03/2021,14888,12170
943,CHURCH AV,03/04/2021,14927,11857
944,CHURCH AV,03/05/2021,14667,11880
945,BEVERLEY ROAD,03/27/2021,564,826
946,BEVERLEY ROAD,03/28/2021,405,610
947,BEVERLEY ROAD,03/29/2021,1110,1117
948,BEVERLEY ROAD,03/30/2021,1156,1142
949,BEVERLEY ROAD,03/31/2021,1111,1053
950,BEVERLEY ROAD,04/01/2021,1082,1051
951,BEVERLEY ROAD,04/02/2021,1072,1041
952,BEVERLEY ROAD,03/20/2021,883,921
953,BEVERLEY ROAD,03/21/2021,762,800
954,BEVERLEY ROAD,03/22/2021,1159,1150
955,BEVERLEY ROAD,03/23/2021,1247,1195
956,BEVERLEY ROAD,03/24/2021,1220,1200
957,BEVERLEY ROAD,03/25/2021,1262,1206
958,BEVERLEY ROAD,03/26/2021,1234,1121
959,BEVERLEY ROAD,03/13/2021,895,1020
960,BEVERLEY ROAD,03/14/2021,691,717
961,BEVERLEY ROAD,03/15/2021,1117,1061
962,BEVERLEY ROAD,03/16/2021,1199,1203
963,BEVERLEY ROAD,03/17/2021,1250,1159
964,BEVERLEY ROAD,03/18/2021,1183,1091
965,BEVERLEY ROAD,03/19/2021,1215,1180
966,BEVERLEY ROAD,03/06/2021,916,933
967,BEVERLEY ROAD,03/07/2021,766,856
968,BEVERLEY ROAD,03/08/2021,1171,1200
969,BEVERLEY ROAD,03/09/2021,1219,1261
970,BEVERLEY ROAD,03/10/2021,1270,1271
971,BEVERLEY ROAD,03/11/2021,1297,1265
972,BEVERLEY ROAD,03/12/2021,1316,1272
973,BEVERLEY ROAD,02/27/2021,839,930
974,BEVERLEY ROAD,02/28/2021,676,770
975,BEVERLEY ROAD,03/01/2021,1188,1166
976,BEVERLEY ROAD,03/02/2021,1227,1187
977,BEVERLEY ROAD,03/03/2021,1181,1270
978,BEVERLEY ROAD,03/04/2021,1198,1170
979,BEVERLEY ROAD,03/05/2021,1207,1169
980,CORTELYOU RD,03/27/2021,1309,471
981,CORTELYOU RD,03/28/2021,861,525
982,CORTELYOU RD,03/29/2021,1989,839
983,CORTELYOU RD,03/30/2021,2095,855
984,CORTELYOU RD,03/31/2021,2085,768
985,CORTELYOU RD,04/01/2021,2058,775
986,CORTELYOU RD,04/02/2021,1991,827
987,CORTELYOU RD,03/20/2021,1617,833
988,CORTELYOU RD,03/21/2021,1469,750
989,CORTELYOU RD,03/22/2021,2129,910
990,CORTELYOU RD,03/23/2021,2233,882
991,CORTELYOU RD,03/24/2021,2092,991
992,CORTELYOU RD,03/25/2021,2289,943
993,CORTELYOU RD,03/26/2021,2337,1014
994,CORTELYOU RD,03/13/2021,1785,960
995,CORTELYOU RD,03/14/2021,1329,734
996,CORTELYOU RD,03/15/2021,2002,835
997,CORTELYOU RD,03/16/2021,2092,836
998,CORTELYOU RD,03/17/2021,2139,859
999,CORTELYOU RD,03/18/2021,2085,875
1000,CORTELYOU RD,03/19/2021,2265,968
1001,CORTELYOU RD,03/06/2021,1640,839
1002,CORTELYOU RD,03/07/2021,1429,818
1003,CORTELYOU RD,03/08/2021,2102,987
1004,CORTELYOU RD,03/09/2021,2110,1044
1005,CORTELYOU RD,03/10/2021,2381,1035
1006,CORTELYOU RD,03/11/2021,2381,1112
1007,CORTELYOU RD,03/12/2021,2388,1077
1008,CORTELYOU RD,02/27/2021,1572,831
1009,CORTELYOU RD,02/28/2021,1272,695
1010,CORTELYOU RD,03/01/2021,2083,1002
1011,CORTELYOU RD,03/02/2021,2144,919
1012,CORTELYOU RD,03/03/2021,2372,1125
1013,CORTELYOU RD,03/04/2021,2250,966
1014,CORTELYOU RD,03/05/2021,2365,1050
1015,NEWKIRK PLAZA,03/27/2021,3096,3021
1016,NEWKIRK PLAZA,03/28/2021,1950,1915
1017,NEWKIRK PLAZA,03/29/2021,3827,3899
1018,NEWKIRK PLAZA,03/30/2021,4302,4431
1019,NEWKIRK PLAZA,03/31/2021,3981,3981
1020,NEWKIRK PLAZA,04/01/2021,3994,3976
1021,NEWKIRK PLAZA,04/02/2021,3786,3722
1022,NEWKIRK PLAZA,03/20/2021,2668,2766
1023,NEWKIRK PLAZA,03/21/2021,2117,2382
1024,NEWKIRK PLAZA,03/22/2021,3995,4261
1025,NEWKIRK PLAZA,03/23/2021,4359,4423
1026,NEWKIRK PLAZA,03/24/2021,3926,4020
1027,NEWKIRK PLAZA,03/25/2021,4321,4291
1028,NEWKIRK PLAZA,03/26/2021,4369,4197
1029,NEWKIRK PLAZA,03/13/2021,2590,2587
1030,NEWKIRK PLAZA,03/14/2021,2104,2391
1031,NEWKIRK PLAZA,03/15/2021,3668,3831
1032,NEWKIRK PLAZA,03/16/2021,3675,3863
1033,NEWKIRK PLAZA,03/17/2021,3842,4037
1034,NEWKIRK PLAZA,03/18/2021,3515,3818
1035,NEWKIRK PLAZA,03/19/2021,3935,4058
1036,NEWKIRK PLAZA,03/06/2021,2403,2578
1037,NEWKIRK PLAZA,03/07/2021,2010,2133
1038,NEWKIRK PLAZA,03/08/2021,3533,3794
1039,NEWKIRK PLAZA,03/09/2021,3461,4181
1040,NEWKIRK PLAZA,03/10/2021,3748,3846
1041,NEWKIRK PLAZA,03/11/2021,3971,3934
1042,NEWKIRK PLAZA,03/12/2021,3906,4041
1043,NEWKIRK PLAZA,02/27/2021,2238,2297
1044,NEWKIRK PLAZA,02/28/2021,1783,1979
1045,NEWKIRK PLAZA,03/01/2021,3573,3720
1046,NEWKIRK PLAZA,03/02/2021,3644,3678
1047,NEWKIRK PLAZA,03/03/2021,3840,3832
1048,NEWKIRK PLAZA,03/04/2021,3733,3694
1049,NEWKIRK PLAZA,03/05/2021,3712,3745
1050,AVENUE H,03/27/2021,814,664
1051,AVENUE H,03/28/2021,722,467
1052,AVENUE H,03/29/2021,909,806
1053,AVENUE H,03/30/2021,897,846
1054,AVENUE H,03/31/2021,888,817
1055,AVENUE H,04/01/2021,957,801
1056,AVENUE H,04/02/2021,880,750
1057,AVENUE H,03/20/2021,1142,770
1058,AVENUE H,03/21/2021,1098,710
1059,AVENUE H,03/22/2021,1086,933
1060,AVENUE H,03/23/2021,1031,947
1061,AVENUE H,03/24/2021,1016,902
1062,AVENUE H,03/25/2021,928,832
1063,AVENUE H,03/26/2021,997,837
1064,AVENUE H,03/13/2021,1176,842
1065,AVENUE H,03/14/2021,1035,707
1066,AVENUE H,03/15/2021,1410,1022
1067,AVENUE H,03/16/2021,1453,1043
1068,AVENUE H,03/17/2021,1498,1031
1069,AVENUE H,03/18/2021,1452,1079
1070,AVENUE H,03/19/2021,1471,1008
1071,AVENUE H,03/06/2021,1167,783
1072,AVENUE H,03/07/2021,1079,720
1073,AVENUE H,03/08/2021,1459,1145
1074,AVENUE H,03/09/2021,1493,1287
1075,AVENUE H,03/10/2021,1511,1136
1076,AVENUE H,03/11/2021,1515,1229
1077,AVENUE H,03/12/2021,1518,1109
1078,AVENUE H,02/27/2021,1126,763
1079,AVENUE H,02/28/2021,1002,707
1080,AVENUE H,03/01/2021,1402,1016
1081,AVENUE H,03/02/2021,1461,1072
1082,AVENUE H,03/03/2021,1587,1235
1083,AVENUE H,03/04/2021,1533,1121
1084,AVENUE H,03/05/2021,1513,1143
1085,AVENUE J,03/27/2021,1242,838
1086,AVENUE J,03/28/2021,955,864
1087,AVENUE J,03/29/2021,1888,1430
1088,AVENUE J,03/30/2021,2297,1736
1089,AVENUE J,03/31/2021,2262,1721
1090,AVENUE J,04/01/2021,2247,1658
1091,AVENUE J,04/02/2021,2088,1510
1092,AVENUE J,03/20/2021,1543,1136
1093,AVENUE J,03/21/2021,1661,1269
1094,AVENUE J,03/22/2021,2568,1952
1095,AVENUE J,03/23/2021,2773,1976
1096,AVENUE J,03/24/2021,2507,1886
1097,AVENUE J,03/25/2021,2554,1863
1098,AVENUE J,03/26/2021,2414,1820
1099,AVENUE J,03/13/2021,1628,1337
1100,AVENUE J,03/14/2021,1505,1265
1101,AVENUE J,03/15/2021,2516,1891
1102,AVENUE J,03/16/2021,2487,1850
1103,AVENUE J,03/17/2021,2636,1955
1104,AVENUE J,03/18/2021,2453,1856
1105,AVENUE J,03/19/2021,2449,1831
1106,AVENUE J,03/06/2021,1609,1178
1107,AVENUE J,03/07/2021,1690,1299
1108,AVENUE J,03/08/2021,2585,1964
1109,AVENUE J,03/09/2021,2634,2187
1110,AVENUE J,03/10/2021,2720,2151
1111,AVENUE J,03/11/2021,2717,2147
1112,AVENUE J,03/12/2021,2632,2057
1113,AVENUE J,02/27/2021,1431,1146
1114,AVENUE J,02/28/2021,1447,1196
1115,AVENUE J,03/01/2021,2625,1967
1116,AVENUE J,03/02/2021,2666,2042
1117,AVENUE J,03/03/2021,2722,2159
1118,AVENUE J,03/04/2021,2709,2165
1119,AVENUE J,03/05/2021,2577,1961
1120,AVENUE M,03/27/2021,1062,325
1121,AVENUE M,03/28/2021,770,484
1122,AVENUE M,03/29/2021,1575,784
1123,AVENUE M,03/30/2021,2141,1051
1124,AVENUE M,03/31/2021,1966,1040
1125,AVENUE M,04/01/2021,1987,987
1126,AVENUE M,04/02/2021,1822,851
1127,AVENUE M,03/20/2021,1294,666
1128,AVENUE M,03/21/2021,1481,777
1129,AVENUE M,03/22/2021,2460,1164
1130,AVENUE M,03/23/2021,2438,1122
1131,AVENUE M,03/24/2021,2359,1191
1132,AVENUE M,03/25/2021,2379,1212
1133,AVENUE M,03/26/2021,2130,1019
1134,AVENUE M,03/13/2021,1311,656
1135,AVENUE M,03/14/2021,1371,737
1136,AVENUE M,03/15/2021,2297,1076
1137,AVENUE M,03/16/2021,2345,1086
1138,AVENUE M,03/17/2021,2434,1073
1139,AVENUE M,03/18/2021,2323,1194
1140,AVENUE M,03/19/2021,2179,1058
1141,AVENUE M,03/06/2021,1256,730
1142,AVENUE M,03/07/2021,1483,754
1143,AVENUE M,03/08/2021,2427,1168
1144,AVENUE M,03/09/2021,2259,1237
1145,AVENUE M,03/10/2021,2541,1275
1146,AVENUE M,03/11/2021,2518,1283
1147,AVENUE M,03/12/2021,2343,1219
1148,AVENUE M,02/27/2021,1110,664
1149,AVENUE M,02/28/2021,1237,749
1150,AVENUE M,03/01/2021,2401,1257
1151,AVENUE M,03/02/2021,2393,1125
1152,AVENUE M,03/03/2021,2579,1217
1153,AVENUE M,03/04/2021,2563,1307
1154,AVENUE M,03/05/2021,2334,1188
1155,KINGS HWY,03/27/2021,7296,7289
1156,KINGS HWY,03/28/2021,5013,4998
1157,KINGS HWY,03/29/2021,10459,10383
1158,KINGS HWY,03/30/2021,11693,11683
1159,KINGS HWY,03/31/2021,11197,11100
1160,KINGS HWY,04/01/2021,11007,10878
1161,KINGS HWY,04/02/2021,10400,10094
1162,KINGS HWY,03/20/2021,7103,6548
1163,KINGS HWY,03/21/2021,6360,6175
1164,KINGS HWY,03/22/2021,12399,12387
1165,KINGS HWY,03/23/2021,12439,12236
1166,KINGS HWY,03/24/2021,11985,11866
1167,KINGS HWY,03/25/2021,12313,11958
1168,KINGS HWY,03/26/2021,11899,11543
1169,KINGS HWY,03/13/2021,7442,7019
1170,KINGS HWY,03/14/2021,5923,5729
1171,KINGS HWY,03/15/2021,12010,11772
1172,KINGS HWY,03/16/2021,11993,11880
1173,KINGS HWY,03/17/2021,12417,12056
1174,KINGS HWY,03/18/2021,11710,11519
1175,KINGS HWY,03/19/2021,12099,11831
1176,KINGS HWY,03/06/2021,6882,6687
